"","labID","genos","missing"
"122","z0043891",287,81
"123","z0043898",8,360
"124","z0043904",4,364
"125","z0043915",297,71
"126","z0043934",1,367
"127","z0043940",309,59
"128","z0043954",335,33
"129","z0043966",323,45
"130","z0043979",2,366
"131","z0043980",336,32
"132","z0043994",258,110
"133","z0044017",307,61
"134","z0044019",309,59
"135","z0044023",244,124
"136","z0044033",237,131
"137","z0044042",323,45
"138","z0044044",3,365
"139","z0044047",283,85
"140","z0044059",46,322
"141","z0044064",308,60
"142","z0044432",267,101
"143","z0045326",334,34
"144","z0045329",334,34
"145","z0045331",323,45
"146","z0045332",328,40
"147","z0045333",321,47
"148","z0045337",321,47
"149","z0045342",304,64
"150","z0045344",2,366
"151","z0045347",157,211
"152","z0045350",330,38
"153","z0045352",326,42
"154","z0045357",331,37
"155","z0045358",327,41
"156","z0045371",327,41
"157","z0045398",260,108
"158","z0045399",324,44
"159","z0045401",283,85
"160","z0045404",329,39
"161","z0045405",320,48
"162","z0045407",107,261
"163","z0045719",332,36
"164","z0045720",325,43
"165","z0045728",330,38
"166","z0045731",330,38
"167","z0045733",331,37
"168","z0045736",329,39
"169","z0045739",325,43
"170","z0045740",327,41
"171","z0045741",329,39
"172","z0045742",329,39
"173","z0045776",332,36
"174","z0045779",328,40
"175","z0045781",331,37
"176","z0045788",323,45
"177","z0045789",326,42
"178","z0045791",319,49
"179","z0045792",276,92
"180","z0045793",331,37
"181","z0047562",305,63
"182","z0047587",1,367
"183","z0047601",1,367
"184","z0047603",11,357
"185","z0047854",329,39
"186","z0049019",322,46
"187","z0049020",328,40
"188","z0051185",332,36
"189","z0051324",323,45
"190","z0051326",268,100
"191","z0051327",324,44
"192","z0051328",67,301
"193","z0051380",270,98
"194","z0051399",2,366
"195","z0051400",334,34
"196","z0051402",337,31
"197","z0051404",316,52
"198","z0051405",28,340
"199","z0051431",286,82
"200","z0051447",1,367
"201","z0051816",62,306
"202","z0051840",261,107
"203","z0051844",263,105
"204","z0051875",219,149
"205","z0051885",318,50
"206","z0051888",329,39
"207","z0051891",328,40
"208","z0051893",323,45
"209","z0051895",257,111
"210","z0051898",332,36
"211","z0051899",320,48
"212","z0051906",9,359
"213","z0051918",256,112
"214","z0051929",183,185
"215","z0051932",1,367
"216","z0051939",304,64
"217","z0051945",1,367
"218","z0051947",324,44
"219","z0051959",74,294
"220","z0051966",6,362
"221","z0051968",321,47
"222","z0052846",327,41
"223","z0052882",327,41
"224","z0053020",289,79
"225","z0053024",307,61
"226","z0053025",181,187
"227","z0053031",329,39
"228","z0053032",327,41
"229","z0053040",319,49
"230","z0053051",328,40
"231","z0053054",320,48
"232","z0053055",100,268
"233","z0053071",326,42
"234","z0053073",324,44
"235","z0053078",330,38
"236","z0053082",73,295
"237","z0053083",310,58
"238","z0053090",308,60
"239","z0053096",273,95
"240","z0053100",315,53
"241","z0053101",254,114
"242","z0053102",312,56
"243","z0053103",328,40
"244","z0053111",328,40
"245","z0053131",329,39
"246","z0053132",330,38
"247","z0053133",192,176
"248","z0053138",273,95
"249","z0053142",322,46
"250","z0053149",120,248
"251","z0053754",326,42
"252","z0053756",15,353
"253","z0053757",222,146
"254","z0053758",295,73
"255","z0053759",335,33
"256","z0053760",189,179
"257","z0053842",268,100
"258","z0053843",319,49
"259","z0053844",320,48
"260","z0053845",50,318
"261","z0053846",212,156
"262","z0053847",327,41
"263","z0053849",330,38
"264","z0055903",328,40
"265","z0055908",23,345
"266","z0055909",192,176
"267","z0055910",246,122
"268","z0055912",316,52
"269","z0055916",297,71
"270","z0055931",321,47
"271","z0055932",16,352
"272","z0055936",126,242
"273","z0055944",321,47
"274","z0055945",2,366
"275","z0055947",309,59
"276","z0055948",135,233
"277","z0055957",155,213
"278","z0055962",325,43
"279","z0055963",286,82
"280","z0055965",269,99
"281","z0055970",303,65
"282","z0055971",320,48
"283","z0055977",320,48
"284","z0055986",290,78
"285","z0055990",319,49
"286","z0055996",325,43
"287","z0055997",325,43
"288","z0055998",323,45
"289","z0055999",324,44
"290","z0056010",1,367
"291","z0056011",314,54
"292","z0056029",323,45
"293","z0056034",237,131
"294","z0056056",287,81
"295","z0056058",319,49
"296","z0056059",321,47
"297","z0056062",331,37
"298","z0056063",321,47
"299","z0056064",227,141
"300","z0056065",227,141
"301","z0056069",196,172
"302","z0056073",234,134
"303","z0056076",321,47
"304","z0056079",307,61
"305","z0056081",2,366
"306","z0056082",72,296
"307","z0056083",1,367
"308","z0056085",326,42
"309","z0056089",105,263
"310","z0056090",1,367
"311","z0056092",328,40
"312","z0056093",1,367
"313","z0056095",328,40
"314","z0056102",1,367
"315","z0056103",315,53
"316","z0056106",1,367
"317","z0056111",1,367
"318","z0056337",202,166
"319","z0056374",215,153
"320","z0056375",333,35
"321","z0056377",331,37
"322","z0056378",331,37
"323","z0056380",3,365
"324","z0056382",332,36
"325","z0056384",326,42
"326","z0056386",313,55
"327","z0056389",233,135
"328","z0056391",329,39
"329","z0056392",310,58
"330","z0056393",315,53
"331","z0056394",328,40
"332","z0056395",331,37
"333","z0056396",1,367
"334","z0056397",330,38
"335","z0056399",330,38
"336","z0061527",22,346
"337","z0061967",330,38
"338","z0061969",236,132
"339","z0061976",2,366
"340","z0061978",4,364
"341","z0061980",333,35
"342","z0062886",291,77
"343","z0063092",326,42
"344","z0063269",138,230
"345","z0063273",191,177
"346","z0063275",139,229
"347","z0063304",3,365
"348","z0063328",155,213
"349","z0063342",68,300
"350","z0066166",329,39
"351","z0066792",329,39
"352","z0066805",183,185
"353","z0067213",302,66
"354","z0068471",326,42
"355","z0075696",316,52
"356","z0100814",184,184
"357","z0101084",317,51
"358","z0107055",330,38
"359","z0107073",336,32
"360","z0107078",143,225
"361","z0107080",330,38
"362","z0107099",329,39
"363","z0107101",335,33
"364","z0108480",327,41
"365","z0108489",331,37
"366","z0108494",15,353
"367","z0108508",329,39
"368","z0108510",28,340
"369","z0108513",254,114
"370","z0108516",1,367
"371","z0113619",16,352
"372","z0113628",4,364
"373","z0133302",299,69
"374","z0145401",215,153
"375","z0160234",1,367
"376","z0173485",333,35
"377","z0174005",314,54
"378","z0175351",1,367
"379","z0175371",324,44
"380","z0175377",325,43
"381","z0175378",203,165
"382","z0175912",49,319
"383","z0175915",202,166
"384","z0175916",216,152
"385","z0175927",231,137
"386","z0175928",326,42
"387","z0175937",329,39
"388","z0175950",323,45
"389","z0178294",2,366
"390","z0178296",323,45
"391","z0178348",310,58
"392","z0187811",16,352
"393","z0187819",314,54
"394","z0187842",331,37
"395","z0187846",325,43
"396","z0187857",265,103
"397","z0187859",224,144
"398","z0187860",332,36
"399","z0187868",298,70
"400","z0187885",333,35
"401","z0187906",309,59
"402","z0187911",185,183
"403","z0195258",265,103
"404","z0195642",2,366
"405","z0195643",238,130
"406","z0195644",329,39
"407","z0195645",1,367
"408","z0195646",16,352
"409","z0195647",203,165
"410","z0195648",144,224
"411","z0195650",294,74
"412","z0195651",314,54
"413","z0195653",144,224
"414","z0195655",182,186
"415","z0195656",1,367
"416","z0195657",235,133
"417","z0195658",1,367
"418","z0195659",238,130
"419","z0195662",49,319
"420","z0195663",194,174
"421","z0195664",113,255
"422","z0195665",118,250
"423","z0195667",304,64
"424","z0195668",262,106
"425","z0195669",55,313
"426","z0195670",117,251
"427","z0195671",135,233
"428","z0195672",95,273
"429","z0195673",249,119
"430","z0195674",125,243
"431","z0195675",178,190
"432","z0195677",281,87
"433","z0195678",129,239
"434","z0195679",33,335
"435","z0195680",41,327
"436","z0195681",51,317
"437","z0195682",197,171
"438","z0195683",212,156
"439","z0195684",108,260
"440","z0195686",1,367
"441","z0195687",282,86
"442","z0195688",212,156
"443","z0195689",154,214
"444","z0195690",1,367
"445","z0195691",102,266
"446","z0195693",192,176
"447","z0195694",1,367
"448","z0195695",66,302
"449","z0195696",323,45
"450","z0195697",322,46
"451","z0195699",329,39
"452","z0195700",325,43
"453","z0195701",319,49
"454","z0195702",331,37
"455","z0195703",328,40
"456","z0195704",330,38
"457","z0195705",246,122
"458","z0195706",328,40
"459","z0195707",331,37
"460","z0195708",331,37
"461","z0195709",330,38
"462","z0195710",330,38
"463","z0195711",330,38
"464","z0195712",328,40
"465","z0195713",336,32
"466","z0195714",327,41
"467","z0195715",329,39
"468","z0195716",331,37
"469","z0195717",328,40
"470","z0195718",315,53
"471","z0195720",327,41
"472","z0195721",10,358
"473","z0195722",326,42
"474","z0195724",313,55
"475","z0195725",327,41
"476","z0195726",302,66
"477","z0195727",325,43
"478","z0195728",312,56
"479","z0195729",321,47
"480","z0195730",325,43
"481","z0195731",319,49
"482","z0195732",296,72
"483","z0195733",332,36
"484","z0195735",333,35
"485","z0195736",257,111
"486","z0195737",328,40
"487","z0195738",329,39
"488","z0195739",325,43
"489","z0195740",290,78
"490","z0195741",326,42
"491","z0195742",335,33
"492","z0195743",326,42
"493","z0195748",330,38
"494","z0195749",29,339
"495","z0195750",1,367
"496","z0195751",103,265
"497","z0195754",2,366
"498","z0195755",248,120
"499","z0195756",110,258
"500","z0195757",1,367
"501","z0195759",24,344
"502","z0195762",208,160
"503","z0195763",1,367
"504","z0195764",20,348
"505","z0195766",1,367
"506","z0195767",196,172
"507","z0195769",3,365
"508","z0195770",133,235
"509","z0195771",80,288
"510","z0195772",87,281
"511","z0195773",262,106
"512","z0195775",1,367
"513","z0195776",125,243
"514","z0195777",245,123
"515","z0195778",201,167
"516","z0195779",1,367
"517","z0195780",11,357
"518","z0195781",30,338
"519","z0195782",275,93
"520","z0195783",50,318
"521","z0195784",262,106
"522","z0195786",17,351
"523","z0195787",11,357
"524","z0195791",269,99
"525","z0196686",331,37
"526","z0196687",331,37
"527","z0196689",329,39
"528","z0196690",325,43
"529","z0196691",313,55
"530","z0196692",328,40
"531","z0196693",324,44
"532","z0196694",324,44
"533","z0196707",331,37
"534","z0196708",309,59
"535","z0196709",326,42
"536","z0196710",332,36
"537","z0196711",318,50
"538","z0196713",324,44
"539","z0196714",329,39
"540","z0196715",294,74
"541","z0196718",326,42
"542","z0196719",330,38
"543","z0196721",316,52
"544","z0196722",327,41
"545","z0196723",280,88
"546","z0196724",292,76
"547","z0196725",332,36
"548","z0196726",325,43
"549","z0196727",327,41
"550","z0196728",329,39
"551","z0196729",325,43
"552","z0196730",324,44
"553","z0196731",325,43
"554","z0196732",326,42
"555","z0196733",294,74
"556","z0196734",328,40
"557","z0196736",329,39
"558","z0196737",320,48
"559","z0196738",305,63
"560","z0196739",303,65
"561","z0196740",321,47
"562","z0196741",292,76
"563","z0196742",332,36
"564","z0196743",330,38
"565","z0196744",324,44
"566","z0196746",323,45
"567","z0196747",326,42
"568","z0196748",325,43
"569","z0196749",328,40
"570","z0196750",320,48
"571","z0196751",334,34
"572","z0196752",333,35
"573","z0196753",325,43
"574","z0196754",333,35
"575","z0196755",328,40
"576","z0196756",329,39
"577","z0196757",330,38
"578","z0196758",326,42
"579","z0196759",321,47
"580","z0196760",327,41
"581","z0196761",324,44
"582","z0196762",324,44
"583","z0196763",327,41
"584","z0196764",332,36
"585","z0196765",329,39
"586","z0196766",334,34
"587","z0196767",326,42
"588","z0196768",325,43
"589","z0196769",332,36
"590","z0196770",314,54
"591","z0196772",327,41
"592","z0196773",321,47
"593","z0196774",330,38
"594","z0196775",326,42
"595","z0196777",326,42
"596","z0196778",323,45
"597","z0196781",326,42
"598","z0196783",330,38
"599","z0196792",301,67
"600","z0196793",323,45
"601","z0196794",327,41
"602","z0196795",319,49
"603","z0196800",313,55
"604","z0196804",305,63
"605","z0196805",187,181
"606","z0196806",277,91
"607","z0196809",305,63
"608","z0196810",230,138
"609","z0196811",266,102
"610","z0196812",299,69
"611","z0196822",328,40
"612","z0196823",328,40
"613","z0196824",329,39
"614","z0196825",331,37
"615","z0196826",327,41
"616","z0196828",262,106
"617","z0196829",274,94
"618","z0196830",318,50
"619","z0196831",325,43
"620","z0196832",290,78
"621","z0196833",329,39
"622","z0196834",280,88
"623","z0196835",328,40
"624","z0196838",249,119
"625","z0196839",238,130
"626","z0196840",37,331
"627","z0196841",290,78
"628","z0196842",290,78
"629","z0196843",284,84
"630","z0196844",279,89
"631","z0196845",299,69
"632","z0196846",222,146
"633","z0196847",272,96
"634","z0196848",328,40
"635","z0196849",327,41
"636","z0196850",278,90
"637","z0196851",253,115
"638","z0196852",327,41
"639","z0196854",332,36
"640","z0196855",332,36
"641","z0196856",329,39
"642","z0196857",331,37
"643","z0196858",324,44
"644","z0196859",330,38
"645","z0196860",328,40
"646","z0196861",327,41
"647","z0196862",327,41
"648","z0196863",328,40
"649","z0196864",326,42
"650","z0196865",323,45
"651","z0196886",315,53
"652","z0196887",262,106
"653","z0196888",13,355
"654","z0196889",22,346
"655","z0196890",18,350
"656","z0196891",251,117
"657","z0196892",297,71
"658","z0196894",259,109
"659","z0196895",281,87
"660","z0197658",319,49
"661","z0197659",299,69
"662","z0197660",191,177
"663","z0197662",327,41
"664","z0197663",282,86
"665","z0197664",248,120
"666","z0197665",325,43
"667","z0197667",321,47
"668","z0197668",285,83
"669","z0197669",331,37
"670","z0197671",300,68
"671","z0197672",328,40
"672","z0197673",326,42
"673","z0197679",330,38
"674","z0197682",274,94
